Found LSM9DS1,,,,
1,1,1,-81.11422327,80.85485551
1,1,1,-113.50665,113.2174466
1,1,1,-126.4693227,126.1548669
1,1,1,-131.6621619,131.2901804
6.24,-91.2,-572.8,-47.31221452,52.70496624
6.24,-155.92,-923.28,-13.24415612,21.18094435
6.24,-186.752,-1139.568,0.137759029,8.613081939
8.144,-186.752,-1280.9408,4.775764494,3.693660938
8.84191744,-186.752,-1367.36448,6.207897095,1.76951249
8.84191744,-186.752,-1449.618688,6.43429504,0.977833985
19.97184,-186.752,-1535.371213,6.068083874,0.884681559
27.2864,-125.6405555,-1613.622728,4.097429482,1.053280281
83.70515046,81.81566669,-1613.622728,-1.311810423,2.650063589
199.0230903,416.6894,-1613.622728,-10.09972556,6.213002617
375.8138542,885.21364,-1613.622728,-20.8421989,11.28266009
728.2883125,1511.128184,-1613.622728,-32.97215077,19.96159351
939.6678592,2377.47691,-1482.263783,-45.58909441,28.10234494
939.6678592,3728.886146,-791.75827,-61.77395266,41.61303178
939.6678592,3728.886146,-154.254962,-73.69079207,65.5351159
939.6678592,3728.886146,549.0470228,-84.78344892,99.29323821
1146.572988,3728.886146,1253.028214,-94.03336839,123.2641641
1278.452955,3728.886146,1777.416928,-104.0819551,135.5396524
1278.452955,1900.223787,1777.416928,-120.8345618,139.7530796
1278.452955,-946.265728,1777.416928,40.8856963,141.5360182
939.6678592,-4770.959437,1777.416928,78.81434333,147.625228
533.8007155,-5105.533806,1777.416928,93.8685305,157.1998593
223.4804293,-5105.533806,1000.584418,96.32888412,162.7573971
273.070651,-5105.533806,826.97403,97.44574306,160.8056672
273.070651,-5105.533806,806.7506508,97.9761701,159.8787597
192.1419029,-5105.533806,760.0503905,96.88902353,162.9378992
98.45108505,-3515.720283,636.8302343,96.55360712,168.2892243
-60.95760938,-2724.23217,636.8302343,99.07127948,-36.89090623
-60.95760938,-2245.339302,636.8302343,102.0624046,-119.5275663
-60.95760938,-1809.603581,636.8302343,106.0038651,-153.0900836
98.45108505,-856.5621487,454.8981406,113.1996862,38.75068759
144.0781019,290.4627108,164.5388843,-26.24299341,98.43581411
16.04686112,623.0776265,-151.2766694,-56.26791484,43.01626643
74.02811667,1162.246576,-361.1660016,-66.20362801,24.37453624
144.0781019,1205.687014,-531.899601,-66.28561946,18.99387585
387.4726938,1205.687014,-759.5397606,-61.2164491,23.68829833
446.01687,1205.687014,-983.3238564,-54.9663502,23.80859756
478.1301698,1205.687014,-1162.794314,-49.57608015,22.81134701
446.01687,1205.687014,-1325.276588,-45.1350594,20.29665369
294.8629864,1094.612208,-1328.565446,-41.67515566,15.94091724
294.8629864,973.9673249,-1351.939268,-38.08579339,14.18715251
294.8629864,794.780395,-1372.275743,-33.26614793,13.23918038
294.8629864,698.868237,-1440.765953,-28.77209724,12.06930824
294.8629864,582.9209422,-1451.563561,-24.51635468,11.3669475
291.5825355,410.9525653,-1468.459572,-19.01745241,10.93313402
281.507043,268.9715392,-1577.226222,-13.26207175,10.28496085
173.7495213,168.1829235,-1577.226222,-8.915919764,7.925890035
103.1784051,111.7097541,-1577.226222,-6.070604846,5.575198223
103.1784051,95.82585246,-1577.226222,-4.670283129,4.666897582
103.1784051,60.69551148,-1577.226222,-3.332243197,4.242860362
138.4861228,17.21730689,-1523.535733,-1.80601565,4.871890042
138.4861228,-15.19302222,-1489.72144,-0.407518439,5.091551166
138.4861228,-15.19302222,-1460.632864,0.187697486,5.194645499
138.4861228,-15.19302222,-1450.779718,0.415430917,5.256991245
125.1030015,-15.19302222,-1449.267831,0.463540751,5.017911565
125.1030015,-15.19302222,-1433.160699,0.439192026,5.023310049
125.1030015,2.48418667,-1397.496419,-0.00542546,5.169300021
125.1030015,7.934307201,-1363.297852,-0.280168321,5.309435839
138.302949,15.890512,-1342.378711,-0.524677871,5.636934876
138.302949,21.96058432,-1307.487369,-0.747335202,5.749148753
125.1030015,43.49453504,-1304.092421,-1.404729026,5.586652549
97.14906164,43.49453504,-1289.812281,-1.721125558,4.828119804
80.66180091,43.49453504,-1287.233272,-1.878753761,4.187521941
67.83824833,43.49453504,-1287.233272,-1.92242053,3.588507554
67.83824833,43.49453504,-1289.812281,-1.921659092,3.285997556
97.14906164,24.09672102,-1304.092421,-1.374550112,3.811719681
100.9617184,15.65803261,-1307.487369,-0.92870498,4.024220956
100.9617184,2.994819568,-1312.339963,-0.426631203,4.102887864
97.14906164,-11.00310826,-1353.003978,0.077120815,4.020948996
83.0526387,-32.60186496,-1390.938869,0.750722807,3.643581956
83.0526387,-39.16111897,-1390.938869,1.166952446,3.536282688
98.17936996,-39.16111897,-1390.938869,1.360320046,3.847261542
100.9617184,-39.16111897,-1390.938869,1.47311461,3.987132938
121.0877312,-39.16111897,-1390.938869,1.525443359,4.494634819
121.0877312,-39.16111897,-1390.650796,1.540589525,4.692169053
107.2552463,-38.36740861,-1389.363322,1.513734296,4.465744188
98.17936996,-27.82044517,-1387.190477,1.213981124,4.189990879
98.17936996,-24.2922671,-1382.417993,1.002940772,4.11542891
98.17936996,-16.17536026,-1366.314286,0.737384898,4.111790224
107.2552463,-16.14312969,-1347.788572,0.657825712,4.332736221
128.7587439,-15.01152669,-1333.473143,0.634725242,4.956013158
128.7587439,-13.68587782,-1317.036792,0.606203907,5.236194055
107.2552463,-12.90521616,-1315.283886,0.548481141,4.833091187
97.08713321,-5.406916014,-1315.061319,0.317602962,4.570969951
92.92809246,-5.370841789,-1313.170332,0.244450522,4.281924446
92.92809246,-5.370841789,-1313.170332,0.23961305,4.131642132
92.92809246,-5.370841789,-1313.170332,0.232438589,4.014822598
77.27868078,-5.370841789,-1315.061319,0.205733396,3.536786429
71.46446797,-5.370841789,-1317.036792,0.170988314,3.20469955
62.95685548,-33.44931666,-1342.447968,0.866950862,2.841581004
54.36720847,-33.44931666,-1342.447968,1.164343905,2.485235568
53.77411329,-33.44931666,-1345.812388,1.305355777,2.332415103
53.77411329,-33.44931666,-1347.478857,1.361511885,2.246799792
54.36720847,-34.02250507,-1353.21246,1.366964332,2.207754864
54.36720847,-33.44931666,-1353.21246,1.331349046,2.198911381
38.39639022,-33.44931666,-1347.478857,1.318235125,1.821248438
37.30257217,-33.44931666,-1345.812388,1.275820985,1.709579841
37.30257217,-33.44931666,-1339.687314,1.205409132,1.802243266
37.30257217,-36.35423144,-1337.127476,1.213374584,1.962991171
37.30257217,-36.35423144,-1337.127476,1.259330876,1.990216876
37.30257217,-36.35423144,-1337.127476,1.398209153,1.799329583
37.30257217,-36.35423144,-1337.127476,1.447752,1.602056049
37.30257217,-27.41253886,-1337.127476,1.143231898,1.630353428
37.30257217,40.40408098,-1344.842233,-0.917493887,1.940851831
122.4554845,103.4424486,-1391.70534,-3.654003118,4.500757488
136.598568,205.2654692,-1476.223204,-7.147255203,5.768046309
141.4732907,424.7592815,-1558.133922,-12.44631047,5.765982311
168.7591408,840.4555689,-1558.133922,-21.46393219,5.938990999
351.2839744,1467.873341,-1558.133922,-33.41076211,10.2353579
856.3703846,2233.924005,-1558.133922,-44.03859494,22.21387027
856.3703846,3318.754403,-1558.133922,-53.40005309,26.65078147
856.3703846,3318.754403,-1155.593774,-60.05105718,32.73438883
856.3703846,3318.754403,97.84373572,-74.34801073,71.07507912
856.3703846,3318.754403,1067.106241,-88.42791905,113.4509361
858.9024019,3318.754403,1674.663745,-102.4340189,136.8759979
858.9024019,2379.336742,1959.803933,-117.7924768,147.9156161
858.9024019,-388.7979546,1959.803933,52.19478744,152.4017297
842.5414411,-4464.878773,1959.803933,85.27782198,155.0484922
698.3248647,-4726.244973,1959.803933,98.33464273,158.4228469
679.2369513,-4726.244973,1959.803933,105.293631,159.4615202
573.3949188,-4726.244973,765.0823597,101.439412,148.541029
-124.3625317,-4726.244973,689.6560043,99.37314183,-43.31990152
-219.3820911,-4726.244973,609.4266738,97.34411772,-113.6641286
-219.3820911,-3232.546984,566.3777897,97.06163098,-140.6807369
-219.3820911,-2489.52819,535.7936026,97.69637654,-150.6694296
-219.3820911,-2173.716914,421.8761615,98.53055128,-151.5119409
-124.3625317,-2135.830149,421.8761615,99.40411305,-158.7605201
-39.42230684,-1872.298089,421.8761615,101.062311,-168.8489897
164.3466159,-1184.178853,277.9256969,102.4052353,21.1450756
