
Found LSM9DS1
1, 1, 1, -0.07988477, 0.09896173, 0.04650009, -81.0319545964, 81.0395849215
1, 1, 1, -0.17231711, 0.15815086, 0.07082439, -113.449755463, 113.43950985
1, 1, 1, -0.27018712, 0.20978307, 0.0839251, -126.419050878, 126.396457053
1, 1, 1, -0.39124624, 0.25401621, 0.0839251, -131.616044687, 131.576276307
-154.4, 51.2, -542.8, -0.51933357, 0.27625892, 0.07165326, -55.9307661171, 43.1123358469
-241.04, 89.12, -873.68, -0.64707153, 0.28171115, 0.06542214, -25.9179988644, 7.99291191656
-295.024, 107.872, -1073.808, -0.75705945, 0.27933731, 0.0749175, -13.8531197623, -6.02140225909
-325.0144, 125.5232, -1193.0848, -0.84437794, 0.26079179, 0.09732667, -9.17973581425, -11.5590617769
-347.00864, 148.51392, -1264.65088, -0.87745182, 0.24156279, 0.12347811, -7.70382574899, -13.837594273
-363.405184, 165.508352, -1308.790528, -0.86041634, 0.22839901, 0.15832341, -7.39910241129, -14.8511657614
-377.6431104, 177.3050112, -1337.2743168, -0.7859453, 0.21210847, 0.20331633, -7.4614227427, -15.408713889
-388.18586624, 187.98300672, -1359.96459008, -0.7006678, 0.17644697, 0.25370758, -7.67241000006, -15.7362114492
-388.18586624, 187.98300672, -1375.97875405, -0.6426868, 0.10300437, 0.30395778, -7.71344445207, -15.776631024
-388.18586624, 187.98300672, -1387.98725243, -0.83017102, 0.01504881, 0.34716402, -7.78814904171, -15.720832124
-390.417209465, 187.98300672, -1387.98725243, -0.89356694, -0.07482895, 0.38247314, -7.76839555757, -15.7505164392
-390.417209465, 187.98300672, -1387.98725243, -1.02908162, -0.14959567, 0.40505892, -7.78934166792, -15.7563457493
-390.417209465, 179.242198603, -1387.98725243, -1.21505762, -0.23018527, 0.42288162, -7.60513760906, -15.7610066253
-387.050325679, 158.028113363, -1388.71472221, -1.39286238, -0.31714655, 0.43452822, -7.00838851212, -15.6834348792
-386.936692959, 158.028113363, -1394.89754791, -1.53032943, -0.4313141, 0.45549777, -6.73643485184, -15.6212678744
-385.362015775, 158.028113363, -1394.89754791, -1.59712133, -0.575771, 0.48967037, -6.59938332773, -15.5724710125
-384.230195407, 151.945319162, -1388.71472221, -1.40511973, -0.7329336, 0.52373517, -6.30943809964, -15.5712873062
-372.938117244, 151.945319162, -1386.68238, -1.37559905, -0.89840478, 0.56024759, -6.26389981317, -15.3265608662
-360.162870347, 158.028113363, -1382.93852875, -1.33965419, -1.06953357, 0.60322514, -6.40252313006, -14.9575466539
-354.387179995, 166.594079657, -1382.009428, -1.31197703, -1.25866083, 0.64550969, -6.67406498138, -14.6881069221
-354.387179995, 166.594079657, -1382.009428, -1.50970841, -1.45094292, 0.68287625, -6.8728451379, -14.5815929614
-354.387179995, 166.594079657, -1382.009428, -1.55776089, -1.62842708, 0.71775305, -6.89248564052, -14.5330682051
-354.387179995, 166.594079657, -1369.6056568, -1.6485798, -1.78134439, 0.74103995, -6.9544362396, -14.5786998844
-354.387179995, 150.356447794, -1357.36339408, -1.76702428, -1.89823039, 0.75974171, -6.62171604614, -14.657690299
-363.011630879, 150.356447794, -1344.81803645, -1.90255828, -2.00123623, 0.78297611, -6.53055298917, -14.9678959864
-375.806978527, 156.116595634, -1330.49082187, -2.02200292, -2.12539579, 0.81205145, -6.6754075098, -15.5004562432
-380.662984417, 156.116595634, -1313.89449312, -2.08063534, -2.26093567, 0.83794109, -6.75927594748, -15.9488484585
-381.19779065, 156.116595634, -1310.74792631, -2.11493114, -2.40201612, 0.86600129, -6.79275757687, -16.1654096644
-387.884187116, 156.116595634, -1309.91321051, -2.13518956, -2.54226672, 0.89015556, -6.80310791301, -16.4191314384
-388.438307362, 184.46995738, -1309.91321051, -2.16382719, -2.68081093, 0.91260127, -7.54231433765, -16.5333060929
-389.51867439, 184.46995738, -1309.91321051, -2.21955447, -2.79381347, 0.92730708, -7.84883276751, -16.5948149571
-394.73051227, 184.46995738, -1309.91321051, -2.29999847, -2.88818047, 0.94200358, -7.98132682745, -16.7374950829
-395.711204634, 184.46995738, -1309.91321051, -2.39343951, -2.95845431, 0.95049822, -8.03952326743, -16.8085197969
-397.82672278, 184.46995738, -1309.91321051, -2.51024851, -3.01291256, 0.96312622, -8.07214902742, -16.8814575711
-397.82672278, 181.906714712, -1309.20875813, -2.62582656, -3.05914378, 0.97906802, -8.02124753998, -16.9124850477
-397.82672278, 181.906714712, -1309.20875813, -2.72190548, -3.11260705, 0.99224013, -7.993087293, -16.9277888584
-397.82672278, 181.906714712, -1311.89239875, -2.7978818, -3.17750349, 1.00569427, -7.9641958252, -16.9189175641
-397.82672278, 181.906714712, -1323.52525488, -2.8541688, -3.27435024, 1.02142152, -7.90365046841, -16.8441764234
-396.838365963, 181.906714712, -1323.52525488, -2.89473023, -3.37230992, 1.03672772, -7.87314209769, -16.7911757727
-388.103019578, 197.944028827, -1323.52525488, -2.93460356, -3.48254795, 1.05314615, -8.26881020364, -16.5663327167
-376.216010802, 197.944028827, -1336.51515293, -2.97996188, -3.58890539, 1.06409471, -8.38038359841, -16.1019113725
-376.216010802, 197.944028827, -1336.94245829, -3.03844163, -3.68559191, 1.07189201, -8.42866914451, -15.9094085977
-376.216010802, 197.944028827, -1336.94245829, -3.11272451, -3.78154063, 1.07885603, -8.45430461495, -15.8321123677
-376.216010802, 197.944028827, -1336.94245829, -3.20536244, -3.87106468, 1.08819767, -8.47190082313, -15.7986240077
-376.216010802, 191.418367682, -1336.94245829, -3.32401097, -3.95818423, 1.08985709, -8.32503040133, -15.7842668638
-384.877597, 187.651020609, -1343.10134259, -3.43445697, -4.05127443, 1.07960139, -8.14633759738, -15.9450163087
-384.877597, 184.990612365, -1343.10134259, -3.54554795, -4.15692739, 1.07649395, -8.00830947723, -16.0143411906
-384.877597, 180.676620452, -1343.10134259, -3.66632707, -4.28005935, 1.08198391, -7.84856334224, -16.0490627434
-384.877597, 180.522890011, -1343.10134259, -3.78500409, -4.40413078, 1.08891958, -7.77995910835, -16.0633271525
-384.877597, 180.522890011, -1338.254734, -3.89812927, -4.5234546, 1.10519101, -7.76673255764, -16.1000943586
-384.877597, 180.522890011, -1338.254734, -4.00451527, -4.63531635, 1.12631176, -7.75874626536, -16.1118164131
-384.877597, 180.522890011, -1338.254734, -4.09875417, -4.74345935, 1.14948526, -7.75069290845, -16.1150177349
-384.459336571, 180.676620452, -1338.254734, -4.18816552, -4.85775038, 1.1697, -7.74941898299, -16.1088330579
-384.459336571, 184.335699927, -1338.254734, -4.27183204, -4.99254644, 1.1929407, -7.8388906488, -16.1145611991
-384.459336571, 184.335699927, -1331.7528404, -4.36754668, -5.12548344, 1.2233263, -7.90218459092, -16.1606333326
-385.13153002, 184.335699927, -1330.55102254, -4.47386898, -5.25878304, 1.24951015, -7.93596236701, -16.2035082001
-387.365361166, 184.335699927, -1328.25170424, -4.5795687, -5.37980156, 1.27555211, -7.95731353564, -16.284945049
-388.275601943, 184.335699927, -1327.13061353, -4.6917059, -5.479565, 1.30107299, -7.97238300811, -16.3385460041
-389.878918012, 183.760504026, -1320.27836812, -4.8061321, -5.5630652, 1.32813324, -7.988945502, -16.43995668
-399.527350807, 183.760504026, -1315.1179659, -4.91834035, -5.6435456, 1.35212259, -8.01310012457, -16.7473111179
-399.527350807, 183.760504026, -1315.1179659, -5.03365443, -5.73099856, 1.38385331, -8.0240043056, -16.8730419171
-399.527350807, 183.760504026, -1315.1179659, -5.14111255, -5.83459128, 1.41864191, -8.02522359401, -16.9297901407
-399.527350807, 183.760504026, -1315.1179659, -5.23739755, -5.9455116, 1.45561535, -8.02124206137, -16.9554204702
-399.527350807, 185.856302416, -1315.1179659, -5.31815095, -6.0610998, 1.49361695, -8.06716050756, -16.967539754
-400.277944665, 189.513781449, -1318.99189303, -5.37877333, -6.16524594, 1.52703698, -8.15691960678, -16.9576379435
-400.277944665, 197.30826887, -1318.99189303, -5.42850133, -6.27402594, 1.55423198, -8.38733993925, -16.9555307632
-400.277944665, 205.184961322, -1319.31708149, -5.48380749, -6.38230138, 1.5830535, -8.68107510899, -16.9521314098
-400.277944665, 209.060462592, -1319.31708149, -5.54824039, -6.49253598, 1.6117766, -8.90077476899, -16.9515553324
-402.044012977, 209.060462592, -1319.31708149, -5.61150548, -6.59086365, 1.63311904, -8.988187509, -16.9886859619
-402.426407786, 209.060462592, -1318.99189303, -5.69215164, -6.69784325, 1.65122328, -9.0314151695, -17.0184807863
-403.055844672, 209.060462592, -1318.19513582, -5.77879974, -6.80024555, 1.67091603, -9.05431969249, -17.0493809993
-409.833506803, 209.060462592, -1314.39024889, -5.86476702, -6.90867275, 1.69027803, -9.07860362045, -17.2537670981
-416.704822482, 208.636277555, -1304.63414934, -5.95728, -7.01673413, 1.71126837, -9.11991030027, -17.5729310874
-418.422893489, 205.124676943, -1301.1804896, -6.04945334, -7.11515651, 1.73235888, -9.0600346883, -17.7643346183
-418.508037469, 205.124676943, -1297.58298575, -6.13817246, -7.19622743, 1.75147938, -9.04936262208, -17.8637682407
-420.300104082, 205.124676943, -1297.58298575, -6.22283396, -7.25933873, 1.76610273, -9.04347074759, -17.9393449872
-420.300104082, 205.124676943, -1297.58298575, -6.29272616, -7.31525249, 1.77775143, -9.0352062778, -17.9666966699
-418.508037469, 205.124676943, -1297.58298575, -6.33749172, -7.38317265, 1.79087237, -9.02184983388, -17.9394527573
-418.422893489, 205.474806166, -1297.58298575, -6.37292922, -7.45483515, 1.80898487, -9.02182563287, -17.9280088753
-416.704822482, 208.472440927, -1298.14992492, -6.41377261, -7.52958626, 1.82747999, -9.09907410389, -17.8790495378
-412.394006996, 208.472440927, -1307.28995495, -6.47288845, -7.61670434, 1.84848167, -9.09964753561, -17.6914183584
-403.836404198, 208.472440927, -1316.77397297, -6.54076549, -7.70694995, 1.86622226, -9.0648687781, -17.3426966173
-402.301842519, 208.472440927, -1319.26438378, -6.62634427, -7.79792559, 1.88241284, -9.04801448217, -17.1487318323
-402.301842519, 208.472440927, -1320.75863027, -6.72007329, -7.88778151, 1.89867986, -9.03853646898, -17.0598458224
-402.301842519, 201.405697007, -1323.25517816, -6.81517074, -7.96664281, 1.91800861, -8.84601411047, -17.0018120348
-402.301842519, 201.405697007, -1324.04711848, -6.9026237, -8.04093913, 1.93890445, -8.76288857368, -16.9710498492
-400.983921635, 201.405697007, -1326.42827109, -6.97378934, -8.11836109, 1.96080157, -8.7139479504, -16.9115381357
-400.581105511, 201.405697007, -1326.63417759, -7.03026506, -8.19881965, 1.98710533, -8.68770380993, -16.8779048344
-397.78951879, 201.405697007, -1326.78050656, -7.09412256, -8.29849965, 2.01436158, -8.67959622581, -16.8047637008
-397.78951879, 208.200826999, -1327.41186414, -7.16090844, -8.41421007, 2.03998872, -8.84698731295, -16.7774212808
-397.78951879, 208.200826999, -1326.78050656, -7.25643751, -8.54270935, 2.06535042, -8.92794521339, -16.7760979914
-400.983921635, 208.200826999, -1326.63417759, -7.36118397, -8.65292764, 2.08411098, -8.96459605453, -16.8451979646
-400.983921635, 208.200826999, -1326.63417759, -7.47557643, -8.73989725, 2.1013482, -8.98311479099, -16.8635384819
-400.983921635, 212.429227179, -1326.63417759, -7.58545319, -8.80412099, 2.11605002, -9.09560140858, -16.8617763408
-400.983921635, 212.429227179, -1322.38864599, -7.67256343, -8.87800914, 2.13238319, -9.14871923406, -16.8954961795
-394.590352981, 212.429227179, -1322.38864599, -7.72069837, -8.97350265, 2.15722703, -9.15437624426, -16.7652078792
-394.150828303, 212.429227179, -1322.38864599, -7.74599056, -9.09536502, 2.18405208, -9.14750194833, -16.7131472256
-394.150828303, 212.429227179, -1319.63594753, -7.77618163, -9.2316119, 2.21114663, -9.15794090311, -16.717703313
-398.192578913, 212.429227179, -1314.77658942, -7.80975979, -9.3651614, 2.23327769, -9.18340602421, -16.8501608684
-404.274909746, 212.429227179, -1312.64774331, -7.86956723, -9.4739022, 2.24803537, -9.21286232901, -17.0543661351
-406.251380505, 212.429227179, -1312.64774331, -7.95003503, -9.5614701, 2.25907997, -9.23290899493, -17.1748371056
-406.251380505, 212.429227179, -1312.64774331, -8.04189827, -9.64021002, 2.26834349, -9.2454858373, -17.2194943019
-406.251380505, 211.909856705, -1306.58156852, -8.13723883, -9.72070246, 2.28162865, -9.26376086897, -17.2831188417
-415.315547348, 211.909856705, -1306.42474277, -8.22773014, -9.80036575, 2.29632382, -9.2697833263, -17.5264624492
-415.315547348, 211.909856705, -1306.42474277, -8.29169243, -9.87665812, 2.30634201, -9.26158070124, -17.6224515241
-415.315547348, 211.909856705, -1306.42474277, -8.31794145, -9.95386112, 2.31946652, -9.24321434321, -17.6612114061
-415.315547348, 211.909856705, -1306.42474277, -8.31395215, -10.0440193, 2.33143442, -9.223772472, -17.6818974309
-415.315547348, 225.403550457, -1306.42474277, -8.30859988, -10.13959555, 2.33831591, -9.56084745721, -17.6923390688
-411.952536962, 225.403550457, -1312.65484566, -8.31577999, -10.25128615, 2.34150707, -9.67334936941, -17.575713084
-403.971522177, 225.403550457, -1318.3929074, -8.35082374, -10.3564174, 2.34540082, -9.70453597188, -17.2937549586
-402.445785564, 225.403550457, -1319.62927248, -8.42202438, -10.46167052, 2.35314002, -9.7261230015, -17.1356448847
-402.445785564, 225.403550457, -1319.62927248, -8.52587988, -10.56167952, 2.36314092, -9.74781975734, -17.0703032072
-402.445785564, 212.139220084, -1319.62927248, -8.65250253, -10.65376872, 2.37848912, -9.42930358692, -17.0409986162
-402.445785564, 192.486985754, -1319.62927248, -8.76663921, -10.73917712, 2.399453, -8.79671024908, -17.0266044598
-402.445785564, 192.486985754, -1319.62927248, -8.85825087, -10.82457782, 2.41575677, -8.53466290595, -17.0208437172
-409.067471339, 192.486985754, -1317.03485223, -8.92209115, -10.9039889, 2.43132757, -8.42840717044, -17.1928926153
-409.067471339, 192.486985754, -1317.03485223, -8.93604313, -10.99157633, 2.44450444, -8.36594955624, -17.2649827146
