Found LSM9DS1,,,,
1,1,1,-80.99057471,80.93550671
1,1,1,-113.3886829,113.339418
1,1,1,-126.3465151,126.3069714
1,1,1,-131.5304902,131.4968785
-93.2,-73.6,-536.8,-47.91742756,46.66300199
-153.12,-120.56,-860.08,-14.36526597,12.58461726
-187.472,-149.536,-1058.848,-0.912823307,-1.007372803
-212.4832,-172.5216,-1181.7088,4.62851303,-6.52773262
-221.88992,-187.51296,-1260.62528,6.930782666,-8.60843169
-223.3456802,-196.907776,-1307.975168,7.91527094,-9.2737862
-223.3456802,-204.1446656,-1339.985101,8.369821514,-9.410357507
-223.3456802,-204.1446656,-1359.59106,8.477656747,-9.387411861
-224.5466669,-204.1754535,-1370.154636,8.479877127,-9.358894519
-224.5466669,-204.1754535,-1381.692782,8.434544974,-9.29350703
-223.5280002,-204.1754535,-1392.615669,8.374308628,-9.198577275
-223.3456802,-204.1754535,-1394.061641,8.346289739,-9.158076373
-222.2444449,-203.5971388,-1394.061641,8.325513596,-9.123479005
-218.4074081,-203.5971388,-1394.742191,8.313252582,-9.021073138
-214.9264973,-203.5971388,-1394.742191,8.306171596,-8.89317742
-214.9264973,-203.5971388,-1394.742191,8.300215046,-8.835239213
-214.9264973,-204.1754535,-1394.061641,8.31048441,-8.807987183
-214.9264973,-204.5582833,-1393.707189,8.324953537,-8.795794968
-213.7168001,-207.0325892,-1393.574588,8.392224383,-8.762231952
-214.9264973,-207.720982,-1385.344753,8.462660843,-8.810015361
-214.9264973,-207.8195535,-1382.406852,8.504987956,-8.844748074
-214.9264973,-209.53497,-1380.644111,8.568979318,-8.862969421
-214.9264973,-209.53497,-1378.95188,8.59924112,-8.868958715
-213.4551328,-208.5222885,-1377.586467,8.592949994,-8.840996587
-212.884874,-208.5222885,-1373.371128,8.609643219,-8.834065681
-211.7585547,-208.5222885,-1368.822677,8.635238008,-8.824403292
-210.0730797,-208.5222885,-1360.893606,8.677139739,-8.809950243
-204.0438478,-204.7133731,-1355.336164,8.622496628,-8.670816723
-197.4584827,-203.6280239,-1351.201698,8.590417203,-8.468272257
-197.0974711,-203.6280239,-1348.321019,8.589028823,-8.389497888
-196.8263087,-203.2573919,-1346.711682,8.584976615,-8.35954552
-194.4957852,-203.2573919,-1346.711682,8.585223584,-8.290475029
-193.2750896,-203.2573919,-1346.711682,8.585950944,-8.232678034
-191.9650538,-203.2573919,-1346.711682,8.588171619,-8.181766328
