Found LSM9DS1,,,,
1,1,1,-81.0676516,80.89754341
1,1,1,-113.5530921,113.2784242
1,1,1,-126.5887896,126.2401371
1,1,1,-131.820019,131.434451
-35.28,271.32,-380.628136,-74.22934256,49.4020073
-35.28,421.036,-380.628136,-58.63495101,16.69806323
-35.28,426.6784768,-380.628136,-52.61444946,3.771471232
-35.28,426.6784768,-380.628136,-50.18359605,-1.333306067
-35.28,426.6784768,-380.628136,-49.16305414,-3.362112735
-26.2062304,426.6784768,-235.9722008,-56.3717972,-4.905321941
8.93339104,426.6784768,-120.3000439,-67.09674093,0.862275117
74.98002512,348.8264121,-45.52173276,-76.22016445,35.80809436
74.98002512,283.7893754,9.547765858,-85.47470702,72.84371275
74.98002512,232.779095,48.61122338,-95.04183238,103.0504274
74.98002512,147.5812858,91.38452873,-110.8140028,125.7720844
74.98002512,45.36845163,124.7031735,-140.0305887,139.930908
72.54098815,-93.16515291,160.9726235,34.33915552,149.677801
14.44086955,-218.5694485,204.4890777,94.09776872,165.7618941
14.44086955,-366.8109188,249.7472991,112.8982986,172.7028464
14.44086955,-552.7750261,249.7472991,114.7708907,175.6332584
14.44086955,-715.466948,249.7472991,112.5377485,176.9793329
14.44086955,-838.1549975,249.7472991,109.9776579,177.608794
15.83883263,-838.1549975,249.7472991,109.3484139,177.5848009
90.75245821,-838.1549975,80.80764392,102.2497503,150.5720733
104.045886,-838.1549975,21.69578305,96.74321205,121.4429961
131.0381269,-838.1549975,-257.7346925,83.05444592,64.60279826
131.0381269,-700.658854,-390.6313041,70.00543925,36.59704753
131.0381269,-631.6314113,-390.6313041,63.00910192,25.3482872
131.0381269,-357.444116,-390.6313041,50.52155468,20.91382987
131.0381269,-204.152158,-390.6313041,36.46381323,19.24319071
-134.407233,-41.91127674,-390.6313041,17.8487905,-3.93049247
-134.407233,88.09924662,-220.6307096,-6.403194847,-20.66889628
-134.407233,175.8117568,-79.35477478,-42.47720978,-44.30318061
-134.407233,175.8117568,21.14369083,-75.60234266,-77.53216187
-134.407233,178.0247409,91.61580349,-101.1258016,-106.0512405
-38.28813453,183.8975845,150.5401944,-118.6171971,-142.3266371
-38.28813453,183.8975845,198.6636152,-130.3425429,-158.8386892
-38.28813453,183.8975845,218.5274636,-136.6223881,-165.9825789
-38.28813453,178.0247409,218.5274636,-139.6745105,-168.817103
-38.28813453,165.1775681,218.5274636,-142.1088466,-169.9205224
-39.22689493,134.0564687,218.5274636,-146.4342971,-170.1565876
-45.40027052,134.0564687,218.5274636,-148.3460862,-169.2040249
-63.5450558,134.0564687,171.5191198,-145.2810261,-163.54293
-75.30045893,134.0564687,72.39332105,-129.916699,-145.7250663
-75.30045893,134.0564687,43.40178474,-117.4208826,-130.2788976
-75.30045893,156.9995912,24.22117723,-106.7481824,-116.9449436
-75.30045893,211.9275429,17.17878081,-99.87099939,-108.6848189
-75.30045893,288.2459774,8.002721259,-95.20549606,-101.3391833
3.59855595,393.7902026,7.79328705,-93.0342416,52.32887939
3.59855595,435.3839529,-1.233921677,-91.36973557,63.33053515
3.59855595,435.3839529,-1.840479381,-90.63942542,62.89063763
3.59855595,435.3839529,-57.20771114,-85.9369585,27.17488423
3.59855595,435.3839529,-57.20771114,-83.97817305,12.90711462
-6.920233242,435.3839529,-60.16631745,-82.88732395,1.084334525
-6.920233242,419.0451714,-67.45012619,-81.57871596,-3.314313917
